zip,fips,city,state,county_name,state_name,latitude,longitude
36091,1001,Verbena,AL,Autauga County,Alabama,32.536666666666996,-86.648333333333
36758,1001,Plantersville,AL,Autauga County,Alabama,32.536666666666996,-86.648333333333
36006,1001,Billingsley,AL,Autauga County,Alabama,32.536666666666996,-86.648333333333
36067,1001,Prattville,AL,Autauga County,Alabama,32.536666666666996,-86.648333333333
36701,1001,Selma,AL,Autauga County,Alabama,32.536666666666996,-86.648333333333
36003,1001,Autaugaville,AL,Autauga County,Alabama,32.536666666666996,-86.648333333333
36008,1001,Booth,AL,Autauga County,Alabama,32.536666666666996,-86.648333333333
36068,1001,Prattville,AL,Autauga County,Alabama,32.536666666666996,-86.648333333333
36022,1001,Deatsville,AL,Autauga County,Alabama,32.536666666666996,-86.648333333333
36703,1001,Selma,AL,Autauga County,Alabama,32.536666666666996,-86.648333333333
36749,1001,Jones,AL,Autauga County,Alabama,32.536666666666996,-86.648333333333
36066,1001,Prattville,AL,Autauga County,Alabama,32.536666666666996,-86.648333333333
36051,1001,Marbury,AL,Autauga County,Alabama,32.536666666666996,-86.648333333333
36502,1003,Atmore,AL,Baldwin County,Alabama,30.733055555556003,-87.720277777778
36507,1003,Bay minette,AL,Baldwin County,Alabama,30.733055555556003,-87.720277777778
36527,1003,Daphne,AL,Baldwin County,Alabama,30.733055555556003,-87.720277777778
36532,1003,Fairhope,AL,Baldwin County,Alabama,30.733055555556003,-87.720277777778
36561,1003,Orange beach,AL,Baldwin County,Alabama,30.733055555556003,-87.720277777778
36550,1003,Little river,AL,Baldwin County,Alabama,30.733055555556003,-87.720277777778
36564,1003,Point clear,AL,Baldwin County,Alabama,30.733055555556003,-87.720277777778
36579,1003,Stockton,AL,Baldwin County,Alabama,30.733055555556003,-87.720277777778
36526,1003,Daphne,AL,Baldwin County,Alabama,30.733055555556003,-87.720277777778
36551,1003,Loxley,AL,Baldwin County,Alabama,30.733055555556003,-87.720277777778
36555,1003,Magnolia springs,AL,Baldwin County,Alabama,30.733055555556003,-87.720277777778
36542,1003,Gulf shores,AL,Baldwin County,Alabama,30.733055555556003,-87.720277777778
36567,1003,Robertsdale,AL,Baldwin County,Alabama,30.733055555556003,-87.720277777778
36533,1003,Fairhope,AL,Baldwin County,Alabama,30.733055555556003,-87.720277777778
36576,1003,Silverhill,AL,Baldwin County,Alabama,30.733055555556003,-87.720277777778
36580,1003,Summerdale,AL,Baldwin County,Alabama,30.733055555556003,-87.720277777778
36547,1003,Gulf shores,AL,Baldwin County,Alabama,30.733055555556003,-87.720277777778
36559,1003,Montrose,AL,Baldwin County,Alabama,30.733055555556003,-87.720277777778
36562,1003,Perdido,AL,Baldwin County,Alabama,30.733055555556003,-87.720277777778
36549,1003,Lillian,AL,Baldwin County,Alabama,30.733055555556003,-87.720277777778
36577,1003,Spanish fort,AL,Baldwin County,Alabama,30.733055555556003,-87.720277777778
36511,1003,Bon secour,AL,Baldwin County,Alabama,30.733055555556003,-87.720277777778
36530,1003,Elberta,AL,Baldwin County,Alabama,30.733055555556003,-87.720277777778
36480,1003,Uriah,AL,Baldwin County,Alabama,30.733055555556003,-87.720277777778
36535,1003,Foley,AL,Baldwin County,Alabama,30.733055555556003,-87.720277777778
36574,1003,Seminole,AL,Baldwin County,Alabama,30.733055555556003,-87.720277777778
36536,1003,Foley,AL,Baldwin County,Alabama,30.733055555556003,-87.720277777778
36578,1003,Stapleton,AL,Baldwin County,Alabama,30.733055555556003,-87.720277777778
36017,1005,Clio,AL,Barbour County,Alabama,31.865833333333,-85.396111111111
36016,1005,Clayton,AL,Barbour County,Alabama,31.865833333333,-85.396111111111
36317,1005,Clopton,AL,Barbour County,Alabama,31.865833333333,-85.396111111111
36072,1005,Eufaula,AL,Barbour County,Alabama,31.865833333333,-85.396111111111
36311,1005,Ariton,AL,Barbour County,Alabama,31.865833333333,-85.396111111111
36048,1005,Louisville,AL,Barbour County,Alabama,31.865833333333,-85.396111111111
36053,1005,Midway,AL,Barbour County,Alabama,31.865833333333,-85.396111111111
36374,1005,Skipperville,AL,Barbour County,Alabama,31.865833333333,-85.396111111111
36027,1005,Eufaula,AL,Barbour County,Alabama,31.865833333333,-85.396111111111
35115,1007,Montevallo,AL,Bibb County,Alabama,32.997777777778,-87.12638888888901
35184,1007,West blocton,AL,Bibb County,Alabama,32.997777777778,-87.12638888888901
36750,1007,Maplesville,AL,Bibb County,Alabama,32.997777777778,-87.12638888888901
36756,1007,Marion,AL,Bibb County,Alabama,32.997777777778,-87.12638888888901
35074,1007,Green pond,AL,Bibb County,Alabama,32.997777777778,-87.12638888888901
35042,1007,Centreville,AL,Bibb County,Alabama,32.997777777778,-87.12638888888901
35111,1007,Mc calla,AL,Bibb County,Alabama,32.997777777778,-87.12638888888901
35456,1007,Duncanville,AL,Bibb County,Alabama,32.997777777778,-87.12638888888901
36792,1007,Randolph,AL,Bibb County,Alabama,32.997777777778,-87.12638888888901
35080,1007,Helena,AL,Bibb County,Alabama,32.997777777778,-87.12638888888901
35188,1007,Woodstock,AL,Bibb County,Alabama,32.997777777778,-87.12638888888901
35034,1007,Brent,AL,Bibb County,Alabama,32.997777777778,-87.12638888888901
35035,1007,Brierfield,AL,Bibb County,Alabama,32.997777777778,-87.12638888888901
36793,1007,Lawley,AL,Bibb County,Alabama,32.997777777778,-87.12638888888901
35063,1009,Empire,AL,Blount County,Alabama,33.966666666666995,-86.583333333333
35146,1009,Springville,AL,Blount County,Alabama,33.966666666666995,-86.583333333333
35980,1009,Horton,AL,Blount County,Alabama,33.966666666666995,-86.583333333333
35013,1009,Allgood,AL,Blount County,Alabama,33.966666666666995,-86.583333333333
35126,1009,Pinson,AL,Blount County,Alabama,33.966666666666995,-86.583333333333
35097,1009,Locust fork,AL,Blount County,Alabama,33.966666666666995,-86.583333333333
35049,1009,Cleveland,AL,Blount County,Alabama,33.966666666666995,-86.583333333333
35172,1009,Trafford,AL,Blount County,Alabama,33.966666666666995,-86.583333333333
35957,1009,Boaz,AL,Blount County,Alabama,33.966666666666995,-86.583333333333
35031,1009,Blountsville,AL,Blount County,Alabama,33.966666666666995,-86.583333333333
35133,1009,Remlap,AL,Blount County,Alabama,33.966666666666995,-86.583333333333
35976,1009,Guntersville,AL,Blount County,Alabama,33.966666666666995,-86.583333333333
35016,1009,Arab,AL,Blount County,Alabama,33.966666666666995,-86.583333333333
35121,1009,Oneonta,AL,Blount County,Alabama,33.966666666666995,-86.583333333333
35079,1009,Hayden,AL,Blount County,Alabama,33.966666666666995,-86.583333333333
35180,1009,Warrior,AL,Blount County,Alabama,33.966666666666995,-86.583333333333
35952,1009,Altoona,AL,Blount County,Alabama,33.966666666666995,-86.583333333333
36029,1011,Fitzpatrick,AL,Bullock County,Alabama,32.097777777778,-85.717222222222
36052,1011,Mathews,AL,Bullock County,Alabama,32.097777777778,-85.717222222222
36089,1011,Union springs,AL,Bullock County,Alabama,32.097777777778,-85.717222222222
36860,1011,Hurtsboro,AL,Bullock County,Alabama,32.097777777778,-85.717222222222
36031,1011,Fort davis,AL,Bullock County,Alabama,32.097777777778,-85.717222222222
36081,1011,Troy,AL,Bullock County,Alabama,32.097777777778,-85.717222222222
36053,1011,Midway,AL,Bullock County,Alabama,32.097777777778,-85.717222222222
36005,1011,Banks,AL,Bullock County,Alabama,32.097777777778,-85.717222222222
36830,1011,Auburn,AL,Bullock County,Alabama,32.097777777778,-85.717222222222
36071,1013,Rutledge,AL,Butler County,Alabama,31.749444444444,-86.68222222222202
36015,1013,Chapman,AL,Butler County,Alabama,31.749444444444,-86.68222222222202
36042,1013,Honoraville,AL,Butler County,Alabama,31.749444444444,-86.68222222222202
36474,1013,Red level,AL,Butler County,Alabama,31.749444444444,-86.68222222222202
36033,1013,Georgiana,AL,Butler County,Alabama,31.749444444444,-86.68222222222202
36456,1013,Mc kenzie,AL,Butler County,Alabama,31.749444444444,-86.68222222222202
36030,1013,Forest home,AL,Butler County,Alabama,31.749444444444,-86.68222222222202
36032,1013,Fort deposit,AL,Butler County,Alabama,31.749444444444,-86.68222222222202
36037,1013,Greenville,AL,Butler County,Alabama,31.749444444444,-86.68222222222202
36205,1015,Anniston,AL,Calhoun County,Alabama,33.769444444444,-85.820833333333
36250,1015,Alexandria,AL,Calhoun County,Alabama,33.769444444444,-85.820833333333
36204,1015,Anniston,AL,Calhoun County,Alabama,33.769444444444,-85.820833333333
36253,1015,Bynum,AL,Calhoun County,Alabama,33.769444444444,-85.820833333333
35096,1015,Lincoln,AL,Calhoun County,Alabama,33.769444444444,-85.820833333333
35905,1015,Gadsden,AL,Calhoun County,Alabama,33.769444444444,-85.820833333333
36206,1015,Anniston,AL,Calhoun County,Alabama,33.769444444444,-85.820833333333
36277,1015,Weaver,AL,Calhoun County,Alabama,33.769444444444,-85.820833333333
36260,1015,Eastaboga,AL,Calhoun County,Alabama,33.769444444444,-85.820833333333
36207,1015,Anniston,AL,Calhoun County,Alabama,33.769444444444,-85.820833333333
36272,1015,Piedmont,AL,Calhoun County,Alabama,33.769444444444,-85.820833333333
36202,1015,Anniston,AL,Calhoun County,Alabama,33.769444444444,-85.820833333333
36265,1015,Jacksonville,AL,Calhoun County,Alabama,33.769444444444,-85.820833333333
36201,1015,Anniston,AL,Calhoun County,Alabama,33.769444444444,-85.820833333333
36203,1015,Oxford,AL,Calhoun County,Alabama,33.769444444444,-85.820833333333
36257,1015,De armanville,AL,Calhoun County,Alabama,33.769444444444,-85.820833333333
36271,1015,Ohatchee,AL,Calhoun County,Alabama,33.769444444444,-85.820833333333
36279,1015,Wellington,AL,Calhoun County,Alabama,33.769444444444,-85.820833333333
36254,1015,Choccolocco,AL,Calhoun County,Alabama,33.769444444444,-85.820833333333
36854,1017,Valley,AL,Chambers County,Alabama,32.911111111111005,-85.393888888889
36850,1017,Camp hill,AL,Chambers County,Alabama,32.911111111111005,-85.393888888889
36879,1017,Waverly,AL,Chambers County,Alabama,32.911111111111005,-85.393888888889
36852,1017,Cusseta,AL,Chambers County,Alabama,32.911111111111005,-85.393888888889
36276,1017,Wadley,AL,Chambers County,Alabama,32.911111111111005,-85.393888888889
36274,1017,Roanoke,AL,Chambers County,Alabama,32.911111111111005,-85.393888888889
36801,1017,Opelika,AL,Chambers County,Alabama,32.911111111111005,-85.393888888889
36863,1017,Lanett,AL,Chambers County,Alabama,32.911111111111005,-85.393888888889
36862,1017,Lafayette,AL,Chambers County,Alabama,32.911111111111005,-85.393888888889
36855,1017,Five points,AL,Chambers County,Alabama,32.911111111111005,-85.393888888889
35984,1019,Mentone,AL,Cherokee County,Alabama,34.169722222222,-85.59416666666701
35973,1019,Gaylesville,AL,Cherokee County,Alabama,34.169722222222,-85.59416666666701
35901,1019,Gadsden,AL,Cherokee County,Alabama,34.169722222222,-85.59416666666701
36275,1019,Spring garden,AL,Cherokee County,Alabama,34.169722222222,-85.59416666666701
35903,1019,Gadsden,AL,Cherokee County,Alabama,34.169722222222,-85.59416666666701
35983,1019,Leesburg,AL,Cherokee County,Alabama,34.169722222222,-85.59416666666701
35959,1019,Cedar bluff,AL,Cherokee County,Alabama,34.169722222222,-85.59416666666701
35961,1019,Collinsville,AL,Cherokee County,Alabama,34.169722222222,-85.59416666666701
35967,1019,Fort payne,AL,Cherokee County,Alabama,34.169722222222,-85.59416666666701
36272,1019,Piedmont,AL,Cherokee County,Alabama,34.169722222222,-85.59416666666701
35960,1019,Centre,AL,Cherokee County,Alabama,34.169722222222,-85.59416666666701
35115,1021,Montevallo,AL,Chilton County,Alabama,32.845277777778,-86.71444444444401
36091,1021,Verbena,AL,Chilton County,Alabama,32.845277777778,-86.71444444444401
36758,1021,Plantersville,AL,Chilton County,Alabama,32.845277777778,-86.71444444444401
36790,1021,Stanton,AL,Chilton County,Alabama,32.845277777778,-86.71444444444401
36006,1021,Billingsley,AL,Chilton County,Alabama,32.845277777778,-86.71444444444401
36750,1021,Maplesville,AL,Chilton County,Alabama,32.845277777778,-86.71444444444401
35045,1021,Clanton,AL,Chilton County,Alabama,32.845277777778,-86.71444444444401
36792,1021,Randolph,AL,Chilton County,Alabama,32.845277777778,-86.71444444444401
35040,1021,Calera,AL,Chilton County,Alabama,32.845277777778,-86.71444444444401
35046,1021,Clanton,AL,Chilton County,Alabama,32.845277777778,-86.71444444444401
35171,1021,Thorsby,AL,Chilton County,Alabama,32.845277777778,-86.71444444444401
36051,1021,Marbury,AL,Chilton County,Alabama,32.845277777778,-86.71444444444401
35085,1021,Jemison,AL,Chilton County,Alabama,32.845277777778,-86.71444444444401
36793,1021,Lawley,AL,Chilton County,Alabama,32.845277777778,-86.71444444444401
36915,1023,Needham,AL,Choctaw County,Alabama,32.020277777778,-88.263055555556
36919,1023,Silas,AL,Choctaw County,Alabama,32.020277777778,-88.263055555556
36910,1023,Jachin,AL,Choctaw County,Alabama,32.020277777778,-88.263055555556
36916,1023,Pennington,AL,Choctaw County,Alabama,32.020277777778,-88.263055555556
36908,1023,Gilbertown,AL,Choctaw County,Alabama,32.020277777778,-88.263055555556
36913,1023,Melvin,AL,Choctaw County,Alabama,32.020277777778,-88.263055555556
36912,1023,Lisman,AL,Choctaw County,Alabama,32.020277777778,-88.263055555556
36921,1023,Toxey,AL,Choctaw County,Alabama,32.020277777778,-88.263055555556
36558,1023,Millry,AL,Choctaw County,Alabama,32.020277777778,-88.263055555556
36904,1023,Butler,AL,Choctaw County,Alabama,32.020277777778,-88.263055555556
36922,1023,Ward,AL,Choctaw County,Alabama,32.020277777778,-88.263055555556
36540,1025,Gainestown,AL,Clarke County,Alabama,31.673611111111,-87.838055555556
36524,1025,Coffeeville,AL,Clarke County,Alabama,31.673611111111,-87.838055555556
36751,1025,Lower peach tree,AL,Clarke County,Alabama,31.673611111111,-87.838055555556
36727,1025,Campbell,AL,Clarke County,Alabama,31.673611111111,-87.838055555556
36545,1025,Jackson,AL,Clarke County,Alabama,31.673611111111,-87.838055555556
36446,1025,Fulton,AL,Clarke County,Alabama,31.673611111111,-87.838055555556
36451,1025,Grove hill,AL,Clarke County,Alabama,31.673611111111,-87.838055555556
36436,1025,Dickinson,AL,Clarke County,Alabama,31.673611111111,-87.838055555556
36784,1025,Thomasville,AL,Clarke County,Alabama,31.673611111111,-87.838055555556
36482,1025,Whatley,AL,Clarke County,Alabama,31.673611111111,-87.838055555556
36251,1027,Ashland,AL,Clay County,Alabama,33.272222222222,-85.861111111111
35089,1027,Kellyton,AL,Clay County,Alabama,33.272222222222,-85.861111111111
36266,1027,Lineville,AL,Clay County,Alabama,33.272222222222,-85.861111111111
36267,1027,Millerville,AL,Clay County,Alabama,33.272222222222,-85.861111111111
36256,1027,Daviston,AL,Clay County,Alabama,33.272222222222,-85.861111111111
36258,1027,Delta,AL,Clay County,Alabama,33.272222222222,-85.861111111111
36255,1027,Cragford,AL,Clay County,Alabama,33.272222222222,-85.861111111111
35072,1027,Goodwater,AL,Clay County,Alabama,33.272222222222,-85.861111111111
35160,1027,Talladega,AL,Clay County,Alabama,33.272222222222,-85.861111111111
36276,1027,Wadley,AL,Clay County,Alabama,33.272222222222,-85.861111111111
36268,1027,Munford,AL,Clay County,Alabama,33.272222222222,-85.861111111111
35082,1027,Hollins,AL,Clay County,Alabama,33.272222222222,-85.861111111111
36264,1029,Heflin,AL,Cleburne County,Alabama,33.677222222222,-85.5025
36269,1029,Muscadine,AL,Cleburne County,Alabama,33.677222222222,-85.5025
36258,1029,Delta,AL,Cleburne County,Alabama,33.677222222222,-85.5025
36207,1029,Anniston,AL,Cleburne County,Alabama,33.677222222222,-85.5025
36272,1029,Piedmont,AL,Cleburne County,Alabama,33.677222222222,-85.5025
36262,1029,Fruithurst,AL,Cleburne County,Alabama,33.677222222222,-85.5025
36273,1029,Ranburne,AL,Cleburne County,Alabama,33.677222222222,-85.5025
36261,1029,Edwardsville,AL,Cleburne County,Alabama,33.677222222222,-85.5025
36268,1029,Munford,AL,Cleburne County,Alabama,33.677222222222,-85.5025
36323,1031,Elba,AL,Coffee County,Alabama,31.403333333333002,-85.986666666667
36360,1031,Ozark,AL,Coffee County,Alabama,31.403333333333002,-85.986666666667
36079,1031,Troy,AL,Coffee County,Alabama,31.403333333333002,-85.986666666667
36322,1031,Daleville,AL,Coffee County,Alabama,31.403333333333002,-85.986666666667
36311,1031,Ariton,AL,Coffee County,Alabama,31.403333333333002,-85.986666666667
36453,1031,Kinston,AL,Coffee County,Alabama,31.403333333333002,-85.986666666667
36009,1031,Brantley,AL,Coffee County,Alabama,31.403333333333002,-85.986666666667
36351,1031,New brockton,AL,Coffee County,Alabama,31.403333333333002,-85.986666666667
36010,1031,Brundidge,AL,Coffee County,Alabama,31.403333333333002,-85.986666666667
36330,1031,Enterprise,AL,Coffee County,Alabama,31.403333333333002,-85.986666666667
36316,1031,Chancellor,AL,Coffee County,Alabama,31.403333333333002,-85.986666666667
36034,1031,Glenwood,AL,Coffee County,Alabama,31.403333333333002,-85.986666666667
36467,1031,Opp,AL,Coffee County,Alabama,31.403333333333002,-85.986666666667
36346,1031,Jack,AL,Coffee County,Alabama,31.403333333333002,-85.986666666667
36477,1031,Samson,AL,Coffee County,Alabama,31.403333333333002,-85.986666666667
36318,1031,Coffee springs,AL,Coffee County,Alabama,31.403333333333002,-85.986666666667
35672,1033,Town creek,AL,Colbert County,Alabama,34.676666666666996,-87.817222222222
35646,1033,Leighton,AL,Colbert County,Alabama,34.676666666666996,-87.817222222222
35616,1033,Cherokee,AL,Colbert County,Alabama,34.676666666666996,-87.817222222222
35661,1033,Muscle shoals,AL,Colbert County,Alabama,34.676666666666996,-87.817222222222
35674,1033,Tuscumbia,AL,Colbert County,Alabama,34.676666666666996,-87.817222222222
35654,1033,Russellville,AL,Colbert County,Alabama,34.676666666666996,-87.817222222222
35660,1033,Sheffield,AL,Colbert County,Alabama,34.676666666666996,-87.817222222222
35653,1033,Russellville,AL,Colbert County,Alabama,34.676666666666996,-87.817222222222
35582,1033,Red bay,AL,Colbert County,Alabama,34.676666666666996,-87.817222222222
36502,1035,Atmore,AL,Conecuh County,Alabama,31.425555555556002,-86.993888888889
36474,1035,Red level,AL,Conecuh County,Alabama,31.425555555556002,-86.993888888889
36033,1035,Georgiana,AL,Conecuh County,Alabama,31.425555555556002,-86.993888888889
36456,1035,Mc kenzie,AL,Conecuh County,Alabama,31.425555555556002,-86.993888888889
36473,1035,Range,AL,Conecuh County,Alabama,31.425555555556002,-86.993888888889
36330,1035,Enterprise,AL,Conecuh County,Alabama,31.425555555556002,-86.993888888889
36471,1035,Peterman,AL,Conecuh County,Alabama,31.425555555556002,-86.993888888889
36454,1035,Lenox,AL,Conecuh County,Alabama,31.425555555556002,-86.993888888889
36460,1035,Monroeville,AL,Conecuh County,Alabama,31.425555555556002,-86.993888888889
36401,1035,Evergreen,AL,Conecuh County,Alabama,31.425555555556002,-86.993888888889
36421,1035,Andalusia,AL,Conecuh County,Alabama,31.425555555556002,-86.993888888889
36426,1035,Brewton,AL,Conecuh County,Alabama,31.425555555556002,-86.993888888889
36432,1035,Castleberry,AL,Conecuh County,Alabama,31.425555555556002,-86.993888888889
36475,1035,Repton,AL,Conecuh County,Alabama,31.425555555556002,-86.993888888889
36768,1035,Pine apple,AL,Conecuh County,Alabama,31.425555555556002,-86.993888888889
35151,1037,Sylacauga,AL,Coosa County,Alabama,32.936388888889,-86.246388888889
35010,1037,Alexander city,AL,Coosa County,Alabama,32.936388888889,-86.246388888889
35183,1037,Weogufka,AL,Coosa County,Alabama,32.936388888889,-86.246388888889
35089,1037,Kellyton,AL,Coosa County,Alabama,32.936388888889,-86.246388888889
36026,1037,Equality,AL,Coosa County,Alabama,32.936388888889,-86.246388888889
35150,1037,Sylacauga,AL,Coosa County,Alabama,32.936388888889,-86.246388888889
35072,1037,Goodwater,AL,Coosa County,Alabama,32.936388888889,-86.246388888889
35136,1037,Rockford,AL,Coosa County,Alabama,32.936388888889,-86.246388888889
35046,1037,Clanton,AL,Coosa County,Alabama,32.936388888889,-86.246388888889
36080,1037,Titus,AL,Coosa County,Alabama,32.936388888889,-86.246388888889
36476,1039,River falls,AL,Covington County,Alabama,31.241944444443998,-86.4525
36028,1039,Dozier,AL,Covington County,Alabama,31.241944444443998,-86.4525
36474,1039,Red level,AL,Covington County,Alabama,31.241944444443998,-86.4525
36453,1039,Kinston,AL,Covington County,Alabama,31.241944444443998,-86.4525
36456,1039,Mc kenzie,AL,Covington County,Alabama,31.241944444443998,-86.4525
36038,1039,Gantt,AL,Covington County,Alabama,31.241944444443998,-86.4525
36442,1039,Florala,AL,Covington County,Alabama,31.241944444443998,-86.4525
36455,1039,Lockhart,AL,Covington County,Alabama,31.241944444443998,-86.4525
36420,1039,Andalusia,AL,Covington County,Alabama,31.241944444443998,-86.4525
36401,1039,Evergreen,AL,Covington County,Alabama,31.241944444443998,-86.4525
36421,1039,Andalusia,AL,Covington County,Alabama,31.241944444443998,-86.4525
36467,1039,Opp,AL,Covington County,Alabama,31.241944444443998,-86.4525
36483,1039,Wing,AL,Covington County,Alabama,31.241944444443998,-86.4525
36477,1039,Samson,AL,Covington County,Alabama,31.241944444443998,-86.4525
36323,1041,Elba,AL,Crenshaw County,Alabama,31.728055555556,-86.31
36028,1041,Dozier,AL,Crenshaw County,Alabama,31.728055555556,-86.31
36071,1041,Rutledge,AL,Crenshaw County,Alabama,31.728055555556,-86.31
36042,1041,Honoraville,AL,Crenshaw County,Alabama,31.728055555556,-86.31
36009,1041,Brantley,AL,Crenshaw County,Alabama,31.728055555556,-86.31
36049,1041,Luverne,AL,Crenshaw County,Alabama,31.728055555556,-86.31
36041,1041,Highland home,AL,Crenshaw County,Alabama,31.728055555556,-86.31
36032,1041,Fort deposit,AL,Crenshaw County,Alabama,31.728055555556,-86.31
36034,1041,Glenwood,AL,Crenshaw County,Alabama,31.728055555556,-86.31
36035,1041,Goshen,AL,Crenshaw County,Alabama,31.728055555556,-86.31
36467,1041,Opp,AL,Crenshaw County,Alabama,31.728055555556,-86.31
36037,1041,Greenville,AL,Crenshaw County,Alabama,31.728055555556,-86.31
36036,1041,Grady,AL,Crenshaw County,Alabama,31.728055555556,-86.31
36046,1041,Lapine,AL,Crenshaw County,Alabama,31.728055555556,-86.31
35619,1043,Danville,AL,Cullman County,Alabama,34.133333333333,-86.866666666667
35541,1043,Arley,AL,Cullman County,Alabama,34.133333333333,-86.866666666667
35057,1043,Cullman,AL,Cullman County,Alabama,34.133333333333,-86.866666666667
35033,1043,Bremen,AL,Cullman County,Alabama,34.133333333333,-86.866666666667
35055,1043,Cullman,AL,Cullman County,Alabama,34.133333333333,-86.866666666667
35058,1043,Cullman,AL,Cullman County,Alabama,34.133333333333,-86.866666666667
35077,1043,Hanceville,AL,Cullman County,Alabama,34.133333333333,-86.866666666667
35070,1043,Garden city,AL,Cullman County,Alabama,34.133333333333,-86.866666666667
35087,1043,Joppa,AL,Cullman County,Alabama,34.133333333333,-86.866666666667
35083,1043,Holly pond,AL,Cullman County,Alabama,34.133333333333,-86.866666666667
35098,1043,Logan,AL,Cullman County,Alabama,34.133333333333,-86.866666666667
35976,1043,Guntersville,AL,Cullman County,Alabama,34.133333333333,-86.866666666667
35056,1043,Cullman,AL,Cullman County,Alabama,34.133333333333,-86.866666666667
35053,1043,Crane hill,AL,Cullman County,Alabama,34.133333333333,-86.866666666667
35019,1043,Baileyton,AL,Cullman County,Alabama,34.133333333333,-86.866666666667
35016,1043,Arab,AL,Cullman County,Alabama,34.133333333333,-86.866666666667
35179,1043,Vinemont,AL,Cullman County,Alabama,34.133333333333,-86.866666666667
35540,1043,Addison,AL,Cullman County,Alabama,34.133333333333,-86.866666666667
35621,1043,Eva,AL,Cullman County,Alabama,34.133333333333,-86.866666666667
35622,1043,Falkville,AL,Cullman County,Alabama,34.133333333333,-86.866666666667
35670,1043,Somerville,AL,Cullman County,Alabama,34.133333333333,-86.866666666667
36360,1045,Ozark,AL,Dale County,Alabama,31.433333333333,-85.6
36317,1045,Clopton,AL,Dale County,Alabama,31.433333333333,-85.6
36322,1045,Daleville,AL,Dale County,Alabama,31.433333333333,-85.6
36361,1045,Ozark,AL,Dale County,Alabama,31.433333333333,-85.6
36371,1045,Pinckard,AL,Dale County,Alabama,31.433333333333,-85.6
36311,1045,Ariton,AL,Dale County,Alabama,31.433333333333,-85.6
36362,1045,Fort rucker,AL,Dale County,Alabama,31.433333333333,-85.6
36345,1045,Headland,AL,Dale County,Alabama,31.433333333333,-85.6
36010,1045,Brundidge,AL,Dale County,Alabama,31.433333333333,-85.6
36330,1045,Enterprise,AL,Dale County,Alabama,31.433333333333,-85.6
36352,1045,Newton,AL,Dale County,Alabama,31.433333333333,-85.6
36374,1045,Skipperville,AL,Dale County,Alabama,31.433333333333,-85.6
36303,1045,Dothan,AL,Dale County,Alabama,31.433333333333,-85.6
36353,1045,Newville,AL,Dale County,Alabama,31.433333333333,-85.6
36350,1045,Midland city,AL,Dale County,Alabama,31.433333333333,-85.6
36758,1047,Plantersville,AL,Dallas County,Alabama,32.324722222222,-87.105277777778
36773,1047,Safford,AL,Dallas County,Alabama,32.324722222222,-87.105277777778
36701,1047,Selma,AL,Dallas County,Alabama,32.324722222222,-87.105277777778
36785,1047,Tyler,AL,Dallas County,Alabama,32.324722222222,-87.105277777778
36703,1047,Selma,AL,Dallas County,Alabama,32.324722222222,-87.105277777778
36775,1047,Sardis,AL,Dallas County,Alabama,32.324722222222,-87.105277777778
36761,1047,Minter,AL,Dallas County,Alabama,32.324722222222,-87.105277777778
36749,1047,Jones,AL,Dallas County,Alabama,32.324722222222,-87.105277777778
36767,1047,Orrville,AL,Dallas County,Alabama,32.324722222222,-87.105277777778
36759,1047,Marion junction,AL,Dallas County,Alabama,32.324722222222,-87.105277777778
35968,1049,Fort payne,AL,DeKalb County,Alabama,34.457222222222,-85.806666666667
35984,1049,Mentone,AL,DeKalb County,Alabama,34.457222222222,-85.806666666667
35765,1049,Pisgah,AL,DeKalb County,Alabama,34.457222222222,-85.806666666667
35954,1049,Attalla,AL,DeKalb County,Alabama,34.457222222222,-85.806666666667
35983,1049,Leesburg,AL,DeKalb County,Alabama,34.457222222222,-85.806666666667
35966,1049,Flat rock,AL,DeKalb County,Alabama,34.457222222222,-85.806666666667
35975,1049,Groveoak,AL,DeKalb County,Alabama,34.457222222222,-85.806666666667
35957,1049,Boaz,AL,DeKalb County,Alabama,34.457222222222,-85.806666666667
35959,1049,Cedar bluff,AL,DeKalb County,Alabama,34.457222222222,-85.806666666667
35978,1049,Henagar,AL,DeKalb County,Alabama,34.457222222222,-85.806666666667
35988,1049,Sylvania,AL,DeKalb County,Alabama,34.457222222222,-85.806666666667
35951,1049,Albertville,AL,DeKalb County,Alabama,34.457222222222,-85.806666666667
35961,1049,Collinsville,AL,DeKalb County,Alabama,34.457222222222,-85.806666666667
35967,1049,Fort payne,AL,DeKalb County,Alabama,34.457222222222,-85.806666666667
35956,1049,Boaz,AL,DeKalb County,Alabama,34.457222222222,-85.806666666667
35981,1049,Ider,AL,DeKalb County,Alabama,34.457222222222,-85.806666666667
35974,1049,Geraldine,AL,DeKalb County,Alabama,34.457222222222,-85.806666666667
35979,1049,Higdon,AL,DeKalb County,Alabama,34.457222222222,-85.806666666667
35989,1049,Valley head,AL,DeKalb County,Alabama,34.457222222222,-85.806666666667
35963,1049,Dawson,AL,DeKalb County,Alabama,34.457222222222,-85.806666666667
35962,1049,Crossville,AL,DeKalb County,Alabama,34.457222222222,-85.806666666667
35971,1049,Fyffe,AL,DeKalb County,Alabama,34.457222222222,-85.806666666667
35986,1049,Rainsville,AL,DeKalb County,Alabama,34.457222222222,-85.806666666667
35771,1049,Section,AL,DeKalb County,Alabama,34.457222222222,-85.806666666667
